Latitude X,Longitude X,Traffic Violence,Crashdate,Crashseverity
39.103635,-84.508915,Injury,9/27/2019 9:00:00 PM,4 - INJURY POSSIBLE
39.108123,-84.588556,Injury,2/21/2020 10:10:00 AM,4 - INJURY POSSIBLE
39.178319,-84.477361,Injury,4/23/2021 12:07:00 PM,4 - INJURY POSSIBLE
39.183994,-84.425448,Injury,3/6/2020 1:10:00 PM,4 - INJURY POSSIBLE
39.128489,-84.547687,Injury,10/29/2021 11:52:00 PM,4 - INJURY POSSIBLE
39.11245,-84.51629,Injury,1/28/2022 4:30:00 PM,4 - INJURY POSSIBLE
39.133531,-84.569091,Death,9/10/2018 6:42:00 AM,1 - FATAL INJURY
39.162886,-84.512846,Injury,10/1/2018 2:30:00 PM,2 - INJURY
39.106848,-84.520357,Injury,12/10/2018 8:06:00 AM,2 - INJURY
39.189869,-84.546401,Injury,12/3/2018 7:30:00 PM,2 - INJURY
39.179721,-84.477931,Injury,9/3/2018 10:11:00 AM,2 - INJURY
39.114317,-84.591574,Injury,12/10/2018 6:30:00 AM,2 - INJURY
39.101913,-84.511122,Injury,10/1/2018 1:07:00 PM,2 - INJURY
39.141063,-84.468331,Injury,10/8/2018 9:30:45 AM,2 - INJURY
39.118111,-84.607205,Injury,12/3/2018 7:00:00 AM,2 - INJURY
39.107379,-84.507918,Injury,11/5/2018 10:11:00 AM,2 - INJURY
39.117111,-84.515081,Injury,6/28/2021 12:41:00 PM,2 - SERIOUS INJURY SUSPECTED
39.163993,-84.515605,Injury,2/28/2022 8:30:00 PM,2 - SERIOUS INJURY SUSPECTED
39.140665,-84.578816,Injury,1/14/2019 4:13:00 PM,2 - SERIOUS INJURY SUSPECTED
39.138685,-84.579916,Injury,1/14/2019 4:13:00 PM,2 - SERIOUS INJURY SUSPECTED
39.137487,-84.474383,Injury,7/4/2022 6:22:00 PM,2 - SERIOUS INJURY SUSPECTED
39.136697,-84.475633,Injury,7/4/2022 6:22:00 PM,2 - SERIOUS INJURY SUSPECTED
39.137417,-84.474743,Injury,7/4/2022 6:22:00 PM,2 - SERIOUS INJURY SUSPECTED
39.146095,-84.467466,Injury,1/6/2020 10:27:00 AM,2 - SERIOUS INJURY SUSPECTED
39.145289,-84.490792,Injury,5/6/2019 1:42:00 PM,2 - SERIOUS INJURY SUSPECTED
39.128861,-84.521788,Injury,11/9/2020 4:09:00 PM,2 - SERIOUS INJURY SUSPECTED
39.107531,-84.506891,Injury,10/7/2019 6:52:00 AM,2 - SERIOUS INJURY SUSPECTED
39.140941,-84.581495,Injury,11/9/2020 3:34:00 PM,2 - SERIOUS INJURY SUSPECTED
39.112439,-84.519311,Injury,1/10/2022 10:15:00 AM,3 - MINOR INJURY SUSPECTED
39.114021,-84.527851,Injury,1/11/2021 5:00:00 PM,3 - MINOR INJURY SUSPECTED
39.216707,-84.473249,Injury,11/29/2021 11:47:00 AM,3 - MINOR INJURY SUSPECTED
39.128011,-84.518439,Injury,3/29/2021 11:37:00 AM,3 - MINOR INJURY SUSPECTED
39.128644,-84.518961,Injury,3/11/2019 11:33:00 AM,3 - MINOR INJURY SUSPECTED
39.118481,-84.599271,Injury,5/2/2022 6:00:00 PM,3 - MINOR INJURY SUSPECTED
39.127407,-84.597262,Injury,8/5/2019 2:42:00 PM,3 - MINOR INJURY SUSPECTED
39.119001,-84.606922,Injury,1/10/2022 7:38:00 AM,3 - MINOR INJURY SUSPECTED
39.174725,-84.466967,Injury,7/15/2019 8:44:00 AM,3 - MINOR INJURY SUSPECTED
39.141521,-84.580806,Injury,1/27/2020 7:20:00 PM,3 - MINOR INJURY SUSPECTED
39.109751,-84.566038,Injury,4/6/2020 4:10:00 PM,3 - MINOR INJURY SUSPECTED
39.128381,-84.598031,Injury,10/26/2020 3:36:00 PM,3 - MINOR INJURY SUSPECTED
39.134046,-84.504849,Injury,12/16/2019 9:24:55 AM,3 - MINOR INJURY SUSPECTED
39.113651,-84.527811,Injury,7/22/2019 5:33:00 PM,3 - MINOR INJURY SUSPECTED
39.145135,-84.430907,Injury,12/31/2018 2:15:00 PM,3 - MINOR INJURY SUSPECTED
39.109688,-84.571136,Injury,12/16/2019 5:45:00 PM,3 - MINOR INJURY SUSPECTED
39.102053,-84.511116,Injury,2/11/2019 10:00:00 PM,3 - MINOR INJURY SUSPECTED
39.100985,-84.514666,Injury,2/24/2020 6:40:00 PM,3 - MINOR INJURY SUSPECTED
39.136963,-84.456819,Injury,12/31/2018 5:05:00 PM,3 - MINOR INJURY SUSPECTED
39.126761,-84.490303,Injury,3/25/2019 2:00:00 AM,3 - MINOR INJURY SUSPECTED
39.141384,-84.579681,Injury,8/22/2022 2:15:37 PM,3 - MINOR INJURY SUSPECTED
39.140851,-84.619291,Injury,8/10/2020 2:06:00 PM,4 - INJURY POSSIBLE
39.173136,-84.473566,Injury,3/8/2021 9:30:00 AM,4 - INJURY POSSIBLE
39.148908,-84.490958,Injury,6/28/2021 9:35:00 AM,4 - INJURY POSSIBLE
39.106365,-84.513724,Injury,10/11/2021 10:46:00 AM,4 - INJURY POSSIBLE
39.189466,-84.484083,Injury,11/29/2021 11:53:00 AM,4 - INJURY POSSIBLE
39.099102,-84.508376,Injury,6/24/2019 7:06:00 AM,4 - INJURY POSSIBLE
39.102381,-84.507549,Injury,1/27/2020 1:00:00 PM,4 - INJURY POSSIBLE
39.109962,-84.559699,Injury,4/5/2021 8:40:00 AM,4 - INJURY POSSIBLE
39.136154,-84.508818,Injury,3/22/2021 1:30:00 PM,4 - INJURY POSSIBLE
39.102444,-84.520701,Injury,1/11/2021 6:30:00 AM,4 - INJURY POSSIBLE
39.129668,-84.512056,Injury,10/12/2020 12:16:00 PM,4 - INJURY POSSIBLE
39.129232,-84.518349,Injury,8/30/2021 2:20:00 PM,4 - INJURY POSSIBLE
39.109699,-84.572845,Injury,11/11/2019 6:00:00 PM,4 - INJURY POSSIBLE
39.148868,-84.540426,Injury,11/29/2021 4:15:00 PM,4 - INJURY POSSIBLE
39.109775,-84.576801,Death,4/3/2021 2:40:00 PM,1 - FATAL
39.153607,-84.425438,Death,11/14/2020 10:15:00 PM,1 - FATAL
39.140408,-84.493088,Death,9/26/2020 12:28:00 PM,1 - FATAL
39.19244,-84.461867,Death,11/30/2019 12:44:00 PM,1 - FATAL
39.131803,-84.431996,Death,8/27/2022 2:11:00 AM,1 - FATAL
39.131073,-84.431876,Death,8/27/2022 2:11:00 AM,1 - FATAL
39.113441,-84.514509,Injury,12/8/2018 1:50:00 PM,2 - INJURY
39.108857,-84.566274,Injury,10/6/2018 8:28:00 PM,2 - INJURY
39.164548,-84.470715,Injury,8/25/2018 1:04:00 AM,2 - INJURY
39.106957,-84.567781,Injury,10/27/2018 1:50:00 PM,2 - INJURY
39.143961,-84.552561,Injury,12/1/2018 2:25:00 PM,2 - INJURY
39.182412,-84.426871,Injury,10/27/2018 6:40:00 AM,2 - INJURY
39.109051,-84.509687,Injury,12/15/2018 12:25:00 AM,2 - INJURY
39.14928,-84.56445,Injury,5/14/2022 2:17:00 AM,2 - SERIOUS INJURY SUSPECTED
39.115681,-84.526511,Injury,8/13/2022 8:09:00 PM,2 - SERIOUS INJURY SUSPECTED
39.168551,-84.547761,Injury,12/1/2018 7:00:00 AM,2 - SERIOUS INJURY SUSPECTED
39.146401,-84.495273,Injury,1/25/2020 7:55:00 PM,2 - SERIOUS INJURY SUSPECTED
39.158944,-84.426321,Injury,9/18/2021 4:04:00 PM,3 - MINOR INJURY SUSPECTED
39.126321,-84.511721,Injury,9/19/2020 8:26:00 AM,3 - MINOR INJURY SUSPECTED
39.202942,-84.543271,Injury,10/24/2020 3:55:00 PM,3 - MINOR INJURY SUSPECTED
39.123817,-84.601856,Injury,4/11/2020 3:35:00 PM,3 - MINOR INJURY SUSPECTED
39.132131,-84.610221,Injury,8/21/2021 2:40:00 PM,3 - MINOR INJURY SUSPECTED
39.134311,-84.537291,Injury,5/2/2020 8:18:00 PM,3 - MINOR INJURY SUSPECTED
39.133381,-84.496571,Injury,1/15/2022 4:06:00 AM,3 - MINOR INJURY SUSPECTED
39.128827,-84.508825,Injury,7/6/2019 9:49:00 PM,3 - MINOR INJURY SUSPECTED
39.180542,-84.510603,Injury,8/1/2020 5:39:00 PM,3 - MINOR INJURY SUSPECTED
39.132698,-84.56922,Injury,2/15/2020 11:40:00 AM,3 - MINOR INJURY SUSPECTED
39.130891,-84.508518,Injury,3/20/2021 9:41:00 AM,3 - MINOR INJURY SUSPECTED
39.144131,-84.467841,Injury,6/4/2022 12:07:00 AM,3 - MINOR INJURY SUSPECTED
39.107227,-84.507861,Injury,6/26/2021 4:55:00 PM,3 - MINOR INJURY SUSPECTED
39.127276,-84.573203,Injury,9/18/2021 2:03:00 PM,3 - MINOR INJURY SUSPECTED
39.202895,-84.475118,Injury,7/24/2021 4:20:00 AM,3 - MINOR INJURY SUSPECTED
39.129691,-84.521288,Injury,2/29/2020 5:25:00 PM,3 - MINOR INJURY SUSPECTED
39.203181,-84.531751,Injury,6/29/2019 1:35:00 PM,3 - MINOR INJURY SUSPECTED
39.143618,-84.50974,Injury,12/21/2019 2:55:00 PM,3 - MINOR INJURY SUSPECTED
39.149249,-84.486607,Injury,9/4/2021 4:45:00 PM,3 - MINOR INJURY SUSPECTED
39.077371,-84.609961,Injury,5/25/2019 9:00:00 PM,3 - MINOR INJURY SUSPECTED
39.181543,-84.511206,Injury,11/21/2020 9:50:00 PM,3 - MINOR INJURY SUSPECTED
39.118291,-84.562251,Injury,4/17/2021 5:20:00 PM,3 - MINOR INJURY SUSPECTED
39.175385,-84.467598,Injury,5/23/2020 9:20:00 PM,3 - MINOR INJURY SUSPECTED
39.118901,-84.562471,Injury,4/17/2021 5:20:00 PM,3 - MINOR INJURY SUSPECTED
39.151864,-84.48672,Injury,4/17/2021 1:42:00 PM,3 - MINOR INJURY SUSPECTED
39.109581,-84.425011,Injury,6/27/2020 6:25:00 PM,4 - INJURY POSSIBLE
39.116371,-84.518951,Injury,1/29/2022 5:38:00 PM,4 - INJURY POSSIBLE
39.136241,-84.604441,Injury,3/23/2019 1:45:00 AM,4 - INJURY POSSIBLE
39.110813,-84.513028,Injury,8/24/2019 12:25:00 AM,4 - INJURY POSSIBLE
39.113492,-84.694907,Injury,10/31/2020 8:27:00 PM,4 - INJURY POSSIBLE
39.131535,-84.609781,Injury,8/1/2020 12:20:00 PM,4 - INJURY POSSIBLE
39.105041,-84.503661,Injury,8/17/2019 7:10:00 PM,4 - INJURY POSSIBLE
39.181987,-84.427589,Injury,1/12/2019 6:35:00 PM,4 - INJURY POSSIBLE
39.134191,-84.573393,Injury,1/16/2021 6:28:00 PM,4 - INJURY POSSIBLE
39.140775,-84.424533,Injury,7/30/2022 10:45:00 AM,4 - INJURY POSSIBLE
39.140585,-84.424593,Injury,7/30/2022 10:45:00 AM,4 - INJURY POSSIBLE
39.197421,-84.471101,Death,10/25/2020 12:13:00 AM,1 - FATAL
39.081654,-84.584713,Injury,9/2/2018 6:13:00 PM,2 - INJURY
39.148156,-84.538264,Injury,10/7/2018 9:50:00 AM,2 - INJURY
39.161639,-84.395409,Injury,8/26/2018 2:50:00 PM,2 - INJURY
39.199123,-84.457803,Injury,12/9/2018 12:23:00 AM,2 - INJURY
39.133383,-84.574306,Injury,11/4/2018 4:55:00 PM,2 - INJURY
39.181899,-84.522621,Injury,11/4/2018 3:28:00 PM,2 - INJURY
39.181649,-84.521291,Injury,11/4/2018 3:28:00 PM,2 - INJURY
39.120142,-84.525097,Injury,11/25/2018 11:12:00 PM,2 - INJURY
39.128576,-84.509574,Injury,11/4/2018 10:40:49 PM,2 - INJURY
39.109362,-84.510655,Injury,9/9/2018 12:39:16 AM,2 - INJURY
39.189441,-84.514671,Injury,10/7/2018 8:38:00 PM,2 - INJURY
39.162234,-84.463431,Injury,6/5/2022 5:26:00 PM,2 - SERIOUS INJURY SUSPECTED
39.128469,-84.509411,Injury,11/8/2020 12:01:00 AM,2 - SERIOUS INJURY SUSPECTED
39.097371,-84.511901,Injury,3/3/2019 4:25:00 PM,2 - SERIOUS INJURY SUSPECTED
39.152281,-84.604721,Injury,9/20/2020 7:49:00 PM,3 - MINOR INJURY SUSPECTED
39.140281,-84.608401,Injury,3/7/2021 10:58:00 AM,3 - MINOR INJURY SUSPECTED
39.144116,-84.550327,Injury,11/3/2019 1:12:00 PM,3 - MINOR INJURY SUSPECTED
39.128301,-84.597781,Injury,8/14/2022 11:20:00 PM,3 - MINOR INJURY SUSPECTED
39.212902,-84.533642,Injury,10/6/2019 3:30:00 AM,3 - MINOR INJURY SUSPECTED
39.125136,-84.550818,Injury,6/21/2020 3:01:00 PM,3 - MINOR INJURY SUSPECTED
39.203351,-84.53828,Injury,3/29/2020 11:16:00 AM,3 - MINOR INJURY SUSPECTED
39.109516,-84.508529,Injury,8/8/2021 2:33:00 AM,3 - MINOR INJURY SUSPECTED
39.200313,-84.520641,Injury,9/15/2019 9:36:00 PM,3 - MINOR INJURY SUSPECTED
39.143004,-84.514854,Injury,9/6/2020 10:45:00 AM,3 - MINOR INJURY SUSPECTED
39.203081,-84.534053,Injury,7/18/2021 1:50:00 PM,3 - MINOR INJURY SUSPECTED
39.127191,-84.514391,Injury,4/10/2022 2:37:00 AM,3 - MINOR INJURY SUSPECTED
39.129016,-84.517105,Injury,12/29/2019 4:05:00 PM,3 - MINOR INJURY SUSPECTED
39.214831,-84.46229,Injury,1/31/2021 6:04:00 AM,3 - MINOR INJURY SUSPECTED
39.136151,-84.538521,Injury,2/10/2019 4:20:00 PM,3 - MINOR INJURY SUSPECTED
39.145553,-84.593911,Injury,9/26/2021 6:11:00 PM,3 - MINOR INJURY SUSPECTED
39.150756,-84.567031,Injury,5/24/2020 9:55:00 PM,3 - MINOR INJURY SUSPECTED
39.109471,-84.567571,Injury,8/7/2022 12:30:00 PM,4 - INJURY POSSIBLE
39.142791,-84.618271,Injury,7/18/2021 1:50:00 PM,4 - INJURY POSSIBLE
39.19823,-84.459141,Injury,10/17/2021 10:18:00 PM,4 - INJURY POSSIBLE
39.150145,-84.551663,Injury,6/7/2020 2:57:00 AM,4 - INJURY POSSIBLE
39.129088,-84.509654,Injury,1/13/2019 6:05:00 PM,4 - INJURY POSSIBLE
39.154463,-84.427557,Injury,2/23/2020 11:33:00 AM,4 - INJURY POSSIBLE
39.105518,-84.515065,Injury,8/23/2018 2:10:00 PM,2 - INJURY
39.21141,-84.46331,Injury,10/11/2018 8:04:00 AM,2 - INJURY
39.107291,-84.607571,Injury,12/20/2018 7:29:00 AM,2 - INJURY
39.139531,-84.498571,Injury,11/1/2018 6:35:00 AM,2 - INJURY
39.153475,-84.483912,Injury,11/1/2018 7:49:00 AM,2 - INJURY
39.182295,-84.426993,Injury,11/1/2018 7:30:00 AM,2 - INJURY
39.150633,-84.599381,Injury,11/1/2018 7:36:00 AM,2 - INJURY
39.122673,-84.603044,Injury,8/29/2019 7:54:00 AM,2 - SERIOUS INJURY SUSPECTED
39.118881,-84.522615,Injury,8/25/2022 9:15:00 PM,2 - SERIOUS INJURY SUSPECTED
39.123109,-84.604056,Injury,12/3/2020 3:14:00 PM,2 - SERIOUS INJURY SUSPECTED
39.11469,-84.51911,Injury,4/29/2021 2:50:00 PM,2 - SERIOUS INJURY SUSPECTED
39.197785,-84.545745,Injury,9/3/2020 4:25:00 PM,2 - SERIOUS INJURY SUSPECTED
39.164961,-84.541779,Injury,7/28/2022 9:10:00 PM,2 - SERIOUS INJURY SUSPECTED
39.151459,-84.532306,Injury,10/1/2020 12:58:00 PM,2 - SERIOUS INJURY SUSPECTED
39.176641,-84.470454,Injury,2/28/2019 5:26:00 PM,2 - SERIOUS INJURY SUSPECTED
39.150844,-84.423377,Injury,9/26/2019 6:50:00 PM,3 - MINOR INJURY SUSPECTED
39.1336,-84.49878,Injury,6/6/2019 11:27:00 AM,3 - MINOR INJURY SUSPECTED
39.145462,-84.490625,Injury,10/24/2019 3:00:00 PM,3 - MINOR INJURY SUSPECTED
39.110153,-84.597781,Injury,11/14/2019 8:00:00 AM,3 - MINOR INJURY SUSPECTED
39.141058,-84.604601,Injury,1/16/2020 6:40:00 AM,3 - MINOR INJURY SUSPECTED
39.139107,-84.499922,Injury,3/4/2021 7:57:00 AM,3 - MINOR INJURY SUSPECTED
39.154343,-84.494798,Injury,4/18/2019 4:44:00 PM,3 - MINOR INJURY SUSPECTED
39.105487,-84.510609,Injury,10/10/2019 4:54:00 PM,3 - MINOR INJURY SUSPECTED
39.105543,-84.518407,Injury,5/27/2021 1:36:35 PM,3 - MINOR INJURY SUSPECTED
39.113139,-84.528621,Injury,12/5/2019 1:05:00 PM,3 - MINOR INJURY SUSPECTED
39.166854,-84.541566,Injury,8/20/2020 4:47:00 PM,3 - MINOR INJURY SUSPECTED
39.120791,-84.557081,Injury,1/10/2019 9:30:00 AM,3 - MINOR INJURY SUSPECTED
39.134831,-84.506425,Injury,2/21/2019 10:45:00 AM,3 - MINOR INJURY SUSPECTED
39.155983,-84.550912,Injury,3/11/2021 5:21:00 PM,3 - MINOR INJURY SUSPECTED
39.112521,-84.515911,Injury,1/23/2020 2:05:00 PM,3 - MINOR INJURY SUSPECTED
39.212148,-84.467152,Injury,11/21/2019 9:10:00 AM,3 - MINOR INJURY SUSPECTED
39.107421,-84.507531,Injury,8/15/2019 1:20:00 PM,3 - MINOR INJURY SUSPECTED
39.153112,-84.430501,Injury,5/30/2019 11:26:00 AM,3 - MINOR INJURY SUSPECTED
39.180949,-84.433155,Injury,10/21/2021 9:45:00 AM,3 - MINOR INJURY SUSPECTED
39.159319,-84.427152,Injury,1/17/2019 7:12:00 PM,3 - MINOR INJURY SUSPECTED
39.12768,-84.51386,Injury,1/17/2019 6:47:00 PM,3 - MINOR INJURY SUSPECTED
39.107491,-84.512881,Injury,5/19/2022 9:00:00 PM,3 - MINOR INJURY SUSPECTED
39.075581,-84.392731,Injury,5/16/2019 10:15:00 PM,3 - MINOR INJURY SUSPECTED
39.107331,-84.507301,Injury,1/17/2019 3:09:00 PM,3 - MINOR INJURY SUSPECTED
39.128944,-84.509302,Injury,7/30/2020 6:31:00 PM,3 - MINOR INJURY SUSPECTED
39.119846,-84.524751,Injury,3/3/2022 1:50:00 PM,3 - MINOR INJURY SUSPECTED
39.107181,-84.506731,Injury,10/22/2020 11:25:00 AM,3 - MINOR INJURY SUSPECTED
39.107311,-84.506741,Injury,10/22/2020 11:25:00 AM,3 - MINOR INJURY SUSPECTED
39.115207,-84.582829,Injury,8/5/2021 3:41:00 PM,3 - MINOR INJURY SUSPECTED
39.093531,-84.387149,Injury,8/4/2022 12:45:00 PM,4 - INJURY POSSIBLE
39.108922,-84.598876,Injury,9/26/2019 6:10:00 PM,4 - INJURY POSSIBLE
39.135544,-84.487328,Injury,6/27/2019 11:50:00 AM,4 - INJURY POSSIBLE
39.189561,-84.569125,Injury,4/7/2022 5:38:00 PM,4 - INJURY POSSIBLE
39.101663,-84.511022,Injury,7/11/2019 12:34:00 PM,4 - INJURY POSSIBLE
39.106498,-84.588004,Injury,10/24/2019 7:40:00 AM,4 - INJURY POSSIBLE
39.131525,-84.587676,Injury,7/28/2022 7:11:00 PM,4 - INJURY POSSIBLE
39.103031,-84.513451,Injury,1/14/2021 9:25:00 AM,4 - INJURY POSSIBLE
39.106053,-84.512841,Injury,2/7/2019 12:50:00 PM,4 - INJURY POSSIBLE
39.137526,-84.507673,Injury,7/30/2020 5:19:00 PM,4 - INJURY POSSIBLE
39.101457,-84.509207,Injury,9/26/2019 5:22:00 PM,4 - INJURY POSSIBLE
39.151665,-84.508471,Death,3/30/2021 12:06:00 PM,1 - FATAL
39.151495,-84.508751,Death,3/30/2021 12:06:00 PM,1 - FATAL
39.083853,-84.379894,Injury,12/18/2018 9:30:00 AM,2 - INJURY
39.110065,-84.589816,Injury,10/9/2018 2:50:00 PM,2 - INJURY
39.111395,-84.589946,Injury,10/9/2018 2:50:00 PM,2 - INJURY
39.138211,-84.497951,Injury,10/2/2018 6:17:00 PM,2 - INJURY
39.118815,-84.599471,Injury,8/28/2018 4:10:00 PM,2 - INJURY
39.161261,-84.507733,Injury,8/21/2018 7:10:00 PM,2 - INJURY
39.123471,-84.582461,Injury,11/27/2018 7:55:00 AM,2 - INJURY
39.127833,-84.490206,Injury,5/25/2021 3:21:51 PM,2 - SERIOUS INJURY SUSPECTED
39.181108,-84.511718,Injury,7/9/2019 4:19:00 PM,2 - SERIOUS INJURY SUSPECTED
39.110451,-84.525871,Injury,1/7/2020 12:55:03 PM,2 - SERIOUS INJURY SUSPECTED
39.173381,-84.574011,Injury,9/15/2020 5:45:00 PM,2 - SERIOUS INJURY SUSPECTED
39.117376,-84.530722,Injury,6/15/2021 1:30:00 AM,2 - SERIOUS INJURY SUSPECTED
39.112974,-84.563145,Injury,9/24/2019 7:52:00 AM,2 - SERIOUS INJURY SUSPECTED
39.101794,-84.519696,Injury,1/8/2019 4:08:00 PM,2 - SERIOUS INJURY SUSPECTED
39.165935,-84.541686,Injury,10/12/2021 7:43:00 AM,2 - SERIOUS INJURY SUSPECTED
39.106103,-84.513744,Injury,2/15/2022 3:08:00 PM,3 - MINOR INJURY SUSPECTED
39.113441,-84.572301,Injury,6/16/2020 12:00:00 AM,3 - MINOR INJURY SUSPECTED
39.127529,-84.599291,Injury,3/2/2021 2:39:00 PM,3 - MINOR INJURY SUSPECTED
39.113081,-84.527779,Injury,6/2/2020 5:44:00 PM,3 - MINOR INJURY SUSPECTED
39.112871,-84.526339,Injury,6/2/2020 5:44:00 PM,3 - MINOR INJURY SUSPECTED
39.112211,-84.527869,Injury,6/2/2020 5:44:00 PM,3 - MINOR INJURY SUSPECTED
39.113568,-84.526535,Injury,6/8/2021 1:30:00 PM,3 - MINOR INJURY SUSPECTED
39.128058,-84.508844,Injury,7/5/2022 10:39:00 AM,3 - MINOR INJURY SUSPECTED
39.127578,-84.518681,Injury,9/7/2021 4:38:00 PM,3 - MINOR INJURY SUSPECTED
39.128088,-84.518071,Injury,9/7/2021 4:38:00 PM,3 - MINOR INJURY SUSPECTED
39.199974,-84.528667,Injury,5/28/2019 2:05:00 PM,3 - MINOR INJURY SUSPECTED
39.190901,-84.570469,Injury,6/28/2022 1:18:00 PM,3 - MINOR INJURY SUSPECTED
39.144169,-84.490541,Injury,8/25/2020 11:15:00 PM,3 - MINOR INJURY SUSPECTED
39.115533,-84.581615,Injury,12/4/2018 5:30:00 PM,3 - MINOR INJURY SUSPECTED
39.129301,-84.481231,Injury,6/7/2022 11:21:00 AM,3 - MINOR INJURY SUSPECTED
39.140667,-84.500052,Injury,3/1/2022 6:30:00 AM,3 - MINOR INJURY SUSPECTED
39.113506,-84.516891,Injury,5/17/2022 2:30:00 PM,3 - MINOR INJURY SUSPECTED
39.17305,-84.51725,Injury,1/1/2019 1:20:12 AM,3 - MINOR INJURY SUSPECTED
39.102213,-84.511852,Injury,7/28/2020 1:25:00 PM,3 - MINOR INJURY SUSPECTED
39.126045,-84.489561,Injury,11/3/2020 4:18:00 PM,3 - MINOR INJURY SUSPECTED
39.126671,-84.489403,Injury,3/26/2019 4:50:00 PM,3 - MINOR INJURY SUSPECTED
39.127665,-84.489161,Injury,11/3/2020 4:18:00 PM,3 - MINOR INJURY SUSPECTED
39.150011,-84.610711,Injury,8/24/2021 10:10:00 AM,3 - MINOR INJURY SUSPECTED
39.136231,-84.501454,Injury,3/23/2021 2:30:00 PM,3 - MINOR INJURY SUSPECTED
39.101969,-84.509511,Injury,12/10/2019 11:49:00 PM,3 - MINOR INJURY SUSPECTED
39.100884,-84.512442,Injury,11/3/2020 5:05:00 AM,3 - MINOR INJURY SUSPECTED
39.124646,-84.507893,Injury,9/22/2020 11:35:37 PM,3 - MINOR INJURY SUSPECTED
39.127467,-84.596202,Injury,11/26/2019 3:14:00 PM,3 - MINOR INJURY SUSPECTED
39.102134,-84.511638,Injury,2/5/2019 9:04:00 PM,3 - MINOR INJURY SUSPECTED
39.129455,-84.510635,Injury,11/26/2019 10:00:00 PM,3 - MINOR INJURY SUSPECTED
39.112371,-84.514643,Injury,9/21/2021 11:49:00 AM,3 - MINOR INJURY SUSPECTED
39.121971,-84.501556,Injury,5/19/2020 9:37:00 PM,3 - MINOR INJURY SUSPECTED
39.17321,-84.51725,Injury,1/1/2019 1:20:12 AM,3 - MINOR INJURY SUSPECTED
39.190834,-84.570275,Injury,3/15/2022 7:58:00 PM,4 - INJURY POSSIBLE
39.107193,-84.584273,Injury,12/31/2019 10:45:00 PM,4 - INJURY POSSIBLE
39.118646,-84.507756,Injury,4/5/2022 11:30:00 PM,4 - INJURY POSSIBLE
39.125961,-84.48983,Injury,9/28/2021 5:44:00 PM,4 - INJURY POSSIBLE
39.104815,-84.513068,Injury,7/19/2022 5:30:00 PM,4 - INJURY POSSIBLE
39.110079,-84.571431,Injury,6/21/2022 7:31:00 PM,4 - INJURY POSSIBLE
39.141311,-84.472016,Injury,9/24/2019 7:05:00 AM,4 - INJURY POSSIBLE
39.133843,-84.501101,Injury,6/11/2019 8:45:00 AM,4 - INJURY POSSIBLE
39.161571,-84.393693,Injury,2/11/2020 4:25:00 PM,4 - INJURY POSSIBLE
39.097591,-84.512081,Injury,7/28/2020 11:15:00 PM,4 - INJURY POSSIBLE
39.126265,-84.489044,Injury,12/7/2021 5:20:00 PM,4 - INJURY POSSIBLE
39.169733,-84.426041,Injury,7/7/2020 4:45:00 PM,4 - INJURY POSSIBLE
39.159689,-84.427432,Injury,12/31/2019 5:45:27 PM,4 - INJURY POSSIBLE
39.216181,-84.532891,Injury,7/13/2021 11:47:00 PM,4 - INJURY POSSIBLE
39.106947,-84.510569,Injury,5/3/2022 10:00:00 AM,4 - INJURY POSSIBLE
39.18923,-84.463104,Injury,2/18/2020 9:15:00 AM,4 - INJURY POSSIBLE
39.132524,-84.499067,Death,2/20/2019 6:42:00 AM,1 - FATAL
39.126801,-84.515831,Injury,10/17/2018 10:15:00 AM,2 - INJURY
39.112161,-84.384371,Injury,12/19/2018 6:00:00 PM,2 - INJURY
39.103653,-84.515799,Injury,11/21/2018 3:06:00 PM,2 - INJURY
39.141685,-84.582381,Injury,10/3/2018 9:17:00 PM,2 - INJURY
39.145765,-84.443231,Injury,12/26/2018 7:09:00 AM,2 - INJURY
39.189191,-84.569581,Injury,11/28/2018 7:59:00 AM,2 - INJURY
39.125215,-84.548018,Injury,10/24/2018 2:10:00 PM,2 - INJURY
39.132611,-84.500306,Injury,9/19/2018 7:50:00 AM,2 - INJURY
39.13398,-84.48784,Injury,11/28/2018 6:02:00 PM,2 - INJURY
39.102101,-84.511101,Injury,10/31/2018 9:35:00 PM,2 - INJURY
39.142718,-84.470339,Injury,12/5/2018 7:15:00 AM,2 - INJURY
39.145893,-84.568328,Injury,11/21/2018 8:38:00 PM,2 - INJURY
39.146471,-84.474352,Injury,3/30/2022 8:08:00 AM,2 - SERIOUS INJURY SUSPECTED
39.181755,-84.429019,Injury,8/10/2022 10:55:00 PM,2 - SERIOUS INJURY SUSPECTED
39.140208,-84.421241,Injury,12/22/2021 6:43:00 PM,2 - SERIOUS INJURY SUSPECTED
39.118541,-84.599351,Injury,5/5/2021 6:44:00 AM,2 - SERIOUS INJURY SUSPECTED
39.14259,-84.45508,Injury,2/5/2020 7:10:00 PM,2 - SERIOUS INJURY SUSPECTED
39.117159,-84.598201,Injury,2/20/2019 7:07:00 AM,2 - SERIOUS INJURY SUSPECTED
39.135485,-84.509188,Injury,3/18/2020 3:49:00 PM,2 - SERIOUS INJURY SUSPECTED
39.189206,-84.462401,Injury,5/1/2019 8:45:00 AM,2 - SERIOUS INJURY SUSPECTED
